time_less_than,mem_less_than,y_memAvg(MB),y_time(sec),y_sol(keuro),y_nTraces,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time
30,no,84.17166666666667,13.078076923076924,364.8753629032259,12.999999999999998,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,19.915031909942627,0.2359025478363037
30,no,85.33525,20.271499999999996,323.39363636363635,25.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,19.915031909942627,0.24829912185668945
30,no,85.12773333333334,19.063200000000005,310.7472222222222,23.0,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,19.915031909942627,0.2573409080505371
30,no,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513666,19.915031909942627,0.1274878978729248
30,no,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81874999999997,177.77185244981138,19.915031909942627,0.12680673599243164
30,no,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,19.915031909942627,0.13624858856201172
30,no,86.35628205128205,24.034102564102565,364.8753629032259,31.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,19.915031909942627,0.262739896774292
30,no,84.60162790697674,15.475232558139535,316.2832352941176,16.999999999999993,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,19.915031909942627,0.3150622844696045
30,no,85.23368421052632,19.670263157894734,308.6312499999999,24.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,19.915031909942627,0.25403881072998047
30,no,84.60162790697674,15.475232558139535,321.4871199999999,16.999999999999993,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,19.915031909942627,0.28473877906799316
30,no,84.71682926829268,16.681951219512197,293.7309677419355,19.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,19.915031909942627,0.25087428092956543
30,no,86.17620253164557,23.265063291139235,310.11181818181814,30.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,19.915031909942627,0.27622413635253906
30,no,83.5095890410959,9.451095890410958,402.2245,7.000000000000001,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,19.915031909942627,0.23834466934204102
30,no,84.60162790697674,15.475232558139535,338.61333333333334,16.999999999999993,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,19.915031909942627,0.2817220687866211
30,no,84.17166666666667,13.078076923076924,332.74013513513523,12.999999999999998,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,19.915031909942627,0.23622465133666992
30,no,84.60162790697674,15.475232558139528,334.0568421052632,17.000000000000014,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,19.915031909942627,0.2943427562713623
30,no,84.71682926829268,16.681951219512204,310.11181818181814,18.999999999999996,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,19.915031909942627,0.2608613967895508
30,no,85.23368421052632,19.670263157894734,321.48711999999983,24.0,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,19.915031909942627,0.2532021999359131
30,no,83.06407894736842,7.121710526315789,408.53741379310344,2.999999999999993,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,19.915031909942627,0.23392057418823242
30,no,84.60162790697674,15.475232558139535,338.61333333333334,16.999999999999993,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,19.915031909942627,0.2922048568725586
30,no,84.17166666666667,13.078076923076924,332.74013513513523,12.999999999999998,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,19.915031909942627,0.2419755458831787
30,no,no_sol,no_sol,no_sol,no_sol,249.06770833333334,257.24515969482286,291.90416666666664,156.37602245646727,19.915031909942627,0.12889671325683594
30,no,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,19.915031909942627,0.13822555541992188
30,no,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,19.915031909942627,0.13225126266479492
30,no,84.60162790697674,15.475232558139528,334.0568421052632,17.000000000000018,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,19.915031909942627,0.31313014030456543
30,no,84.60162790697674,15.475232558139535,321.4871199999999,17.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,19.915031909942627,0.2609679698944092
30,no,85.23368421052632,19.670263157894734,321.48711999999983,24.0,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,19.915031909942627,0.2611665725708008
30,83,82.843,5.748874999999992,382.77560975609754,1,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,19.915031909942627,0.22461795806884766
30,83,82.843,5.748874999999992,382.77560975609754,1,262.66770833333334,270.722787757911,310.02500029479165,159.8307387614777,19.915031909942627,0.23348283767700195
30,83,82.843,5.748874999999992,382.77560975609754,1,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,19.915031909942627,0.22986149787902832
30,83,82.843,5.748874999999992,427.9463636363636,1,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,19.915031909942627,0.2075340747833252
30,83,82.843,5.748874999999992,383.73833333333334,1,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,19.915031909942627,0.21987390518188477
30,83,82.843,5.748874999999992,405.565,1,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,19.915031909942627,0.2258446216583252
30,83,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513666,19.915031909942627,0.1396045684814453
30,83,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81874999999997,177.77185244981138,19.915031909942627,0.13266658782958984
30,83,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,19.915031909942627,0.13512969017028809
30,83,82.843,5.748874999999992,420.00384615384615,1,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,19.915031909942627,0.22048354148864746
30,83,82.843,5.748874999999992,353.1942857142857,1,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,19.915031909942627,0.22791790962219238
30,83,82.843,5.748874999999992,383.73833333333334,1,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,19.915031909942627,0.22681832313537598
30,83,82.843,5.748874999999992,382.77560975609754,1,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,19.915031909942627,0.23380589485168457
30,83,82.843,5.748874999999992,382.77560975609754,1,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,19.915031909942627,0.23505759239196777
30,83,82.843,5.748874999999992,382.77560975609754,1,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,19.915031909942627,0.23661446571350098
30,83,82.93710526315789,6.398684210526317,423.5575,2.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,19.915031909942627,0.2096116542816162
30,83,82.843,5.748874999999992,405.565,1,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,19.915031909942627,0.2228226661682129
30,83,82.843,5.748874999999992,427.9463636363636,1,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,19.915031909942627,0.2112565040588379
30,83,82.843,5.748874999999992,382.77560975609754,1,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,19.915031909942627,0.23134899139404297
30,83,82.843,5.748874999999992,382.77560975609754,1,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,19.915031909942627,0.2440187931060791
30,83,82.843,5.748874999999992,382.77560975609754,1,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,19.915031909942627,0.23500514030456543
30,83,82.843,5.748875,459.07749999999976,1,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,19.915031909942627,0.21178174018859863
30,83,82.843,5.748874999999992,405.565,1,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,19.915031909942627,0.22460460662841797
30,83,82.843,5.748874999999992,427.9463636363636,1,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,19.915031909942627,0.2122955322265625
30,83,no_sol,no_sol,no_sol,no_sol,249.06770833333334,257.24515969482286,291.90416666666664,156.37602245646727,19.915031909942627,0.13394975662231445
30,83,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,19.915031909942627,0.13492250442504883
30,83,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,19.915031909942627,0.1722579002380371
30,83,82.843,5.748874999999992,382.77560975609754,1,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,19.915031909942627,0.23482298851013184
30,83,82.843,5.748874999999992,382.77560975609754,1,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,19.915031909942627,0.2334918975830078
30,83,82.843,5.748874999999992,382.77560975609754,1,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,19.915031909942627,0.22645854949951172
30,87,84.60162790697674,15.475232558139535,321.4871199999999,16.999999999999993,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,19.915031909942627,0.31287074089050293
30,87,84.71682926829268,16.681951219512197,293.7309677419355,19.0,262.66770833333334,270.722787757911,310.02500029479165,159.8307387614777,19.915031909942627,0.25789618492126465
30,87,86.17620253164557,23.265063291139235,310.11181818181814,30.0,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,19.915031909942627,0.2562429904937744
30,87,84.17166666666667,13.078076923076924,364.8753629032259,12.999999999999998,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,19.915031909942627,0.22728276252746582
30,87,85.33525,20.271499999999996,323.39363636363635,25.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,19.915031909942627,0.2347421646118164
30,87,85.12773333333334,19.063200000000005,310.7472222222222,23.0,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,19.915031909942627,0.24091434478759766
30,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513666,19.915031909942627,0.13022112846374512
30,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81874999999997,177.77185244981138,19.915031909942627,0.15673160552978516
30,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,19.915031909942627,0.13102340698242188
30,87,86.35628205128205,24.034102564102565,364.8753629032259,31.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,19.915031909942627,0.2377619743347168
30,87,84.60162790697674,15.475232558139535,316.2832352941176,16.999999999999993,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,19.915031909942627,0.30763697624206543
30,87,85.23368421052632,19.670263157894734,308.6312499999999,24.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,19.915031909942627,0.23736262321472168
30,87,84.60162790697674,15.475232558139535,321.4871199999999,16.999999999999993,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,19.915031909942627,0.30990099906921387
30,87,84.71682926829268,16.681951219512197,293.7309677419355,19.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,19.915031909942627,0.23934054374694824
30,87,86.17620253164557,23.265063291139235,310.11181818181814,30.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,19.915031909942627,0.2459707260131836
30,87,83.5095890410959,9.451095890410958,402.2245,7.000000000000001,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,19.915031909942627,0.22848296165466309
30,87,84.60162790697674,15.475232558139535,338.61333333333334,16.999999999999993,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,19.915031909942627,0.25858569145202637
30,87,84.17166666666667,13.078076923076924,332.74013513513523,12.999999999999998,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,19.915031909942627,0.22464966773986816
30,87,84.60162790697674,15.475232558139528,334.0568421052632,17.000000000000014,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,19.915031909942627,0.3527493476867676
30,87,84.71682926829268,16.681951219512204,310.11181818181814,18.999999999999996,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,19.915031909942627,0.25656580924987793
30,87,85.23368421052632,19.670263157894734,321.48711999999983,24.0,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,19.915031909942627,0.25606465339660645
30,87,83.06407894736842,7.121710526315789,408.53741379310344,2.999999999999993,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,19.915031909942627,0.23697924613952637
30,87,84.60162790697674,15.475232558139535,338.61333333333334,16.999999999999993,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,19.915031909942627,0.3047652244567871
30,87,84.17166666666667,13.078076923076924,332.74013513513523,12.999999999999998,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,19.915031909942627,0.2373490333557129
30,87,no_sol,no_sol,no_sol,no_sol,249.06770833333334,257.24515969482286,291.90416666666664,156.37602245646727,19.915031909942627,0.1317307949066162
30,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,19.915031909942627,0.13461923599243164
30,87,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,19.915031909942627,0.13947677612304688
30,87,84.60162790697674,15.475232558139528,334.0568421052632,17.000000000000018,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,19.915031909942627,0.28160643577575684
30,87,84.60162790697674,15.475232558139535,321.4871199999999,17.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,19.915031909942627,0.2576632499694824
30,87,85.23368421052632,19.670263157894734,321.48711999999983,24.0,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,19.915031909942627,0.24978303909301758
60,no,88.35556818181819,59.470681818181816,296.5314285714285,90.00000000000001,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,19.915031909942627,0.2550034523010254
60,no,86.17620253164557,23.265063291139235,293.7309677419355,30.0,262.66770833333334,270.722787757911,310.02500029479165,159.8307387614777,19.915031909942627,0.26696038246154785
60,no,88.35556818181819,59.470681818181816,307.328947368421,90.00000000000001,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,19.915031909942627,0.2504394054412842
60,no,88.35556818181819,59.470681818181816,347.75295774647884,90.00000000000001,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,19.915031909942627,0.2333223819732666
60,no,88.35556818181819,59.470681818181816,297.8374999999999,90.00000000000001,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,19.915031909942627,0.25840210914611816
60,no,88.35556818181819,59.470681818181816,300.2699999999999,90.00000000000001,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,19.915031909942627,0.25818514823913574
60,no,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513666,19.915031909942627,0.12552642822265625
60,no,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81874999999997,177.77185244981138,19.915031909942627,0.12728023529052734
60,no,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,19.915031909942627,0.13216757774353027
60,no,88.35556818181819,59.470681818181816,326.8413157894736,90.00000000000001,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,19.915031909942627,0.2525150775909424
60,no,88.35556818181819,59.470681818181816,293.94833333333327,90.00000000000001,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,19.915031909942627,0.25655555725097656
60,no,88.35556818181819,59.470681818181816,296.5314285714285,90.00000000000001,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,19.915031909942627,0.26002931594848633
60,no,88.35556818181819,59.470681818181816,296.5314285714285,90.00000000000001,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,19.915031909942627,0.26769161224365234
60,no,86.17620253164557,23.265063291139235,293.7309677419355,30.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,19.915031909942627,0.28414130210876465
60,no,88.35556818181819,59.470681818181816,307.328947368421,90.00000000000001,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,19.915031909942627,0.27088022232055664
60,no,88.35556818181819,59.470681818181816,361.2099999999999,90.00000000000001,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,19.915031909942627,0.2692835330963135
60,no,88.35556818181819,59.470681818181816,303.56999999999994,90.00000000000001,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,19.915031909942627,0.25859856605529785
60,no,86.35628205128205,24.034102564102565,332.74013513513523,31.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,19.915031909942627,0.26151037216186523
60,no,88.35556818181819,59.470681818181816,306.4599999999999,90.00000000000001,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,19.915031909942627,0.2633395195007324
60,no,86.17620253164557,23.265063291139235,310.1118181818182,30.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,19.915031909942627,0.28328609466552734
60,no,88.35556818181819,59.470681818181816,300.0324999999999,90.00000000000001,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,19.915031909942627,0.2631051540374756
60,no,88.35556818181819,59.470681818181816,369.94999999999993,90.00000000000001,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,19.915031909942627,0.2454979419708252
60,no,88.35556818181819,59.470681818181816,311.15999999999997,90.00000000000001,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,19.915031909942627,0.2611725330352783
60,no,88.35556818181819,59.470681818181816,312.0774468085106,90.00000000000001,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,19.915031909942627,0.25150012969970703
60,no,no_sol,no_sol,no_sol,no_sol,249.06770833333334,257.24515969482286,291.90416666666664,156.37602245646727,19.915031909942627,0.12724041938781738
60,no,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,19.915031909942627,0.12763476371765137
60,no,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,19.915031909942627,0.13303923606872559
60,no,88.35556818181819,59.470681818181816,312.66999999999996,90.00000000000001,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,19.915031909942627,0.2588541507720947
60,no,86.17620253164557,23.265063291139235,321.4871199999999,30.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,19.915031909942627,0.28427815437316895
60,no,88.35556818181819,59.470681818181816,315.1612499999999,90.00000000000001,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,19.915031909942627,0.2588937282562256
60,83,82.843,5.748874999999981,382.77560975609754,1,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,19.915031909942627,0.23323917388916016
60,83,82.843,5.748874999999981,382.77560975609754,1,262.66770833333334,270.722787757911,310.02500029479165,159.8307387614777,19.915031909942627,0.24221587181091309
60,83,82.843,5.748874999999981,382.77560975609754,1,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,19.915031909942627,0.2518770694732666
60,83,82.843,5.748874999999981,427.9463636363636,1,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,19.915031909942627,0.2273561954498291
60,83,82.843,5.748874999999981,383.73833333333334,1,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,19.915031909942627,0.2399005889892578
60,83,82.843,5.748874999999981,405.565,1,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,19.915031909942627,0.2343459129333496
60,83,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513666,19.915031909942627,0.1333146095275879
60,83,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81874999999997,177.77185244981138,19.915031909942627,0.13337254524230957
60,83,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,19.915031909942627,0.13633441925048828
60,83,82.843,5.748874999999981,420.00384615384615,1,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,19.915031909942627,0.23187041282653809
60,83,82.843,5.748874999999981,353.1942857142857,1,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,19.915031909942627,0.24148917198181152
60,83,82.843,5.748874999999981,383.73833333333334,1,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,19.915031909942627,0.237471342086792
60,83,82.843,5.748874999999981,382.77560975609754,1,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,19.915031909942627,0.23172283172607422
60,83,82.843,5.748874999999981,382.77560975609754,1,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,19.915031909942627,0.23755383491516113
60,83,82.843,5.748874999999981,382.77560975609754,1,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,19.915031909942627,0.24027013778686523
60,83,82.93710526315789,6.398684210526317,423.5575,2.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,19.915031909942627,0.22328686714172363
60,83,82.843,5.748874999999981,405.565,1,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,19.915031909942627,0.23038578033447266
60,83,82.843,5.748874999999981,427.9463636363636,1,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,19.915031909942627,0.21947646141052246
60,83,82.843,5.748874999999981,382.77560975609754,1,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,19.915031909942627,0.2297055721282959
60,83,82.843,5.748874999999981,382.77560975609754,1,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,19.915031909942627,0.23789262771606445
60,83,82.843,5.748874999999981,382.77560975609754,1,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,19.915031909942627,0.23828339576721191
60,83,82.843,5.748875,459.0774999999995,1,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,19.915031909942627,0.22076821327209473
60,83,82.843,5.748874999999981,405.565,1,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,19.915031909942627,0.2292473316192627
60,83,82.843,5.748874999999981,427.9463636363636,1,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,19.915031909942627,0.22385573387145996
60,83,no_sol,no_sol,no_sol,no_sol,249.06770833333334,257.24515969482286,291.90416666666664,156.37602245646727,19.915031909942627,0.1288900375366211
60,83,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,19.915031909942627,0.1297893524169922
60,83,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,19.915031909942627,0.12957119941711426
60,83,82.843,5.748874999999981,382.77560975609754,1,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,19.915031909942627,0.23862481117248535
60,83,82.843,5.748874999999981,382.77560975609754,1,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,19.915031909942627,0.24502253532409668
60,83,82.843,5.748874999999981,382.77560975609754,1,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,19.915031909942627,0.24222016334533691
60,87,86.9315,48.68774999999999,321.42345132743367,71.00000000000001,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,19.915031909942627,0.2703378200531006
60,87,84.17166666666667,13.078076923076924,293.7309677419355,13.000000000000002,262.66770833333334,270.722787757911,310.02500029479165,159.8307387614777,19.915031909942627,0.2647407054901123
60,87,86.17620253164557,23.265063291139235,310.11181818181814,29.999999999999993,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,19.915031909942627,0.2752718925476074
60,87,84.17166666666667,13.078076923076924,364.8753629032259,12.999999999999998,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,19.915031909942627,0.24686002731323242
60,87,85.33525,20.271499999999996,323.39363636363635,25.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,19.915031909942627,0.25506019592285156
60,87,83.95182926829268,11.849756097560977,310.7472222222222,11.000000000000002,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,19.915031909942627,0.2581522464752197
60,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513666,19.915031909942627,0.13411402702331543
60,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81874999999997,177.77185244981138,19.915031909942627,0.12484860420227051
60,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,19.915031909942627,0.13085699081420898
60,87,84.17166666666667,13.078076923076924,364.8753629032259,13.000000000000002,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,19.915031909942627,0.23963093757629395
60,87,83.95182926829268,11.849756097560977,316.2832352941176,11.000000000000002,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,19.915031909942627,0.2495732307434082
60,87,83.95182926829268,11.849756097560977,308.63124999999997,11.000000000000002,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,19.915031909942627,0.2542753219604492
60,87,86.9315,48.68774999999999,321.42345132743367,71.00000000000001,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,19.915031909942627,0.25680971145629883
60,87,84.17166666666667,13.078076923076924,293.7309677419355,13.000000000000002,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,19.915031909942627,0.27364444732666016
60,87,86.17620253164557,23.265063291139235,310.11181818181814,29.999999999999993,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,19.915031909942627,0.28095054626464844
60,87,83.5095890410959,9.451095890410958,402.2245,7.000000000000001,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,19.915031909942627,0.25403666496276855
60,87,83.95182926829268,11.849756097560977,338.61333333333334,11.000000000000002,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,19.915031909942627,0.26171207427978516
60,87,86.35628205128205,24.034102564102565,332.74013513513523,31.000000000000007,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,19.915031909942627,0.24963831901550293
60,87,84.0565671641791,12.47701492537315,334.0568421052632,11.999999999999977,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,19.915031909942627,0.2693521976470947
60,87,84.17166666666667,13.078076923076924,310.11181818181814,13.000000000000002,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,19.915031909942627,0.2641911506652832
60,87,86.17620253164557,23.265063291139235,321.4871199999999,30.0,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,19.915031909942627,0.264970064163208
60,87,86.35628205128205,24.034102564102565,408.53741379310344,31.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,19.915031909942627,0.24753332138061523
60,87,83.95182926829268,11.849756097560977,338.61333333333334,11.000000000000002,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,19.915031909942627,0.26174354553222656
60,87,86.35628205128205,24.034102564102565,332.74013513513523,31.000000000000007,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,19.915031909942627,0.2498636245727539
60,87,no_sol,no_sol,no_sol,no_sol,249.06770833333334,257.24515969482286,291.90416666666664,156.37602245646727,19.915031909942627,0.14794135093688965
60,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,19.915031909942627,0.1456608772277832
60,87,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,19.915031909942627,0.1384260654449463
60,87,83.95182926829268,11.849756097560977,334.0568421052632,11.0,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,19.915031909942627,0.26139068603515625
60,87,83.95182926829268,11.849756097560977,321.4871199999999,11.000000000000002,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,19.915031909942627,0.26729893684387207
60,87,83.95182926829268,11.849756097560977,321.4871199999999,11.000000000000002,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,19.915031909942627,0.2652473449707031
